Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
7042,EDGELEY,PL,,EDGELEY PLACE,632B2,PUBLIC STREET NAMES
6879,EMERSON,WALK,,EMERSON WALK,595D2,PUBLIC STREET NAMES
6829,ESCARPA,DR,,ESCARPA DRIVE,565A7,PUBLIC STREET NAMES
7028,EDNA,ST,,EDNA STREET,595F6,PUBLIC STREET NAMES
10258,EDWARD,WAY,,EDWARD WAY,594F3,PRIVATE ROADWAY NAMES
6953,ELLENDA,PL,,ELLENDA PLACE,634A6,PUBLIC STREET NAMES
619,EL RIO,DR,,EL RIO DRIVE,565A5,PRIVATE STREET NAMES
6793,EUCLID,AVE,,EUCLID AVENUE,635B6,PUBLIC STREET NAMES
10892,EAST ICON,CIR,,EAST ICON CIRCLE,702D1,PRIVATE ROADWAY NAMES
6880,EMERSON,AVE,,EMERSON AVENUE,702F1,PUBLIC STREET NAMES
6865,EMPRESS,AVE,,EMPRESS AVENUE,561D5,PUBLIC STREET NAMES
6917,ELMYRA,ST,,ELMYRA STREET,634H2,PUBLIC STREET NAMES
6803,ESTRONDO,PL,,ESTRONDO PLACE,561D5,PUBLIC STREET NAMES
6871,EMPANADA,PL,,EMPANADA PLACE,561C6,PUBLIC STREET NAMES
10759,ECHO LAKE,WAY,,ECHO LAKE WAY,502D6,PRIVATE ROADWAY NAMES
6920,ELM TREE,LANE,,ELM TREE LANE,NA,PUBLIC STREET NAMES
6775,EVERGREEN,AVE,,EVERGREEN AVENUE,635C3,PUBLIC STREET NAMES
6886,EMBASSY,DR,,EMBASSY DRIVE,561B3,PUBLIC STREET NAMES
6867,EMPIS,ST,,EMPIS STREET,560C5,PUBLIC STREET NAMES
6822,ESPERA,AVE,,ESPERA AVENUE,630F5,PUBLIC STREET NAMES
6876,EMILIA,PL,,EMILIA PLACE,823H5,PUBLIC STREET NAMES
6999,EL CASCO,ST,,EL CASCO STREET,482A2,PUBLIC STREET NAMES
10266,EUCALYPTUS,CT,,EUCALYPTUS COURT,531A7,PRIVATE STREET NAMES
6943,ELLINGTON,DR,,ELLINGTON DRIVE,563C7,PUBLIC STREET NAMES
618,ELRITA,DR,,ELRITA DRIVE,592J1,PRIVATE STREET NAMES
6960,ELKHART,PL,,ELKHART PLACE,671J4,PUBLIC STREET NAMES
6873,EMMA,AVE,,EMMA AVENUE,595B7,PUBLIC STREET NAMES
6837,EPSILON,ST,,EPSILON STREET,559H3,PUBLIC STREET NAMES
6946,ELLERY,DR,,ELLERY DRIVE,823J4,PUBLIC STREET NAMES
10330,EVENHAIM,LANE,,EVENHAIM LANE,560G1,PRIVATE ROADWAY NAMES
7034,EDISON,ST,,EDISON STREET,595D5,PUBLIC STREET NAMES
10221,ELLINGTON,DR,,ELLINGTON DRIVE,593C1,PRIVATE STREET NAMES
6967,ELINDA,PL,,ELINDA PLACE,503A5,PUBLIC STREET NAMES
10696,ENCINO,LANE,,ENCINO LANE,561B3,PRIVATE STREET NAMES
7005,EL CABALLERO,DR,,EL CABALLERO DRIVE,560H4,PUBLIC STREET NAMES
6935,ELLSWORTH,ST,,ELLSWORTH STREET,594B7,PUBLIC STREET NAMES
6962,ELKGROVE,AVE,,ELKGROVE AVENUE,671J4,PUBLIC STREET NAMES
7070,EASTWIND,ST,,EASTWIND STREET,671J7,PUBLIC STREET NAMES
6944,ELLETT,PL,,ELLETT PLACE,594C7,PUBLIC STREET NAMES
6823,ESPARTO,ROAD,,ESPARTO ROAD,560A5,PUBLIC STREET NAMES
6978,ELECTRIC,AVE,,ELECTRIC AVENUE,671H5,PUBLIC STREET NAMES
7056,ECHO,ST,,ECHO STREET,595D2,PUBLIC STREET NAMES
9846,EAGLE MOUNTAIN,ST,,EAGLE MOUNTAIN STREET,529E2,PRIVATE STREET NAMES
7090,EARLHAM,ST,,EARLHAM STREET,631A6,PUBLIC STREET NAMES
