Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
9367,ALSACE,AVE,,ALSACE AVENUE,633C6,PUBLIC STREET NAMES
9084,AVENIDA DE CORTEZ,,,AVENIDA DE CORTEZ,630F1,PUBLIC STREET NAMES
9352,ALTA VIEW,DR,,ALTA VIEW DRIVE,563A7,PUBLIC STREET NAMES
9469,AKRON,ST,,AKRON STREET,630H5,PUBLIC STREET NAMES
9464,ALANA,DR,,ALANA DRIVE,561F7,PUBLIC STREET NAMES
9271,ANGELAINE,WAY,,ANGELAINE WAY,481B5,PUBLIC STREET NAMES
9254,ANNAN,TR,,ANNAN TRAIL,565D7,PUBLIC STREET NAMES
9139,ARYE,PL,,ARYE PLACE,481C5,PUBLIC STREET NAMES
10562,AGUSTIN,PL,,AGUSTIN PLACE,702D1,PUBLIC STREET NAMES
9384,ALMAZAN,ROAD,,ALMAZAN ROAD,560C5,PUBLIC STREET NAMES
9294,AMOROSO,PL,,AMOROSO PLACE,671J5,PUBLIC STREET NAMES
9071,AVERY,ST,,AVERY STREET,634H5,PUBLIC STREET NAMES
798,ARMONA,CT,,ARMONA COURT,824C4,PRIVATE STREET NAMES
9409,ALIZONDO,DR,,ALIZONDO DRIVE,560A5,PUBLIC STREET NAMES
9276,ANDRAE,CT,,ANDRAE COURT,501G6,PUBLIC STREET NAMES
9099,AUDREY,PL,,AUDREY PLACE,594E4,PUBLIC STREET NAMES
9383,ALMERIA,ST,,ALMERIA STREET,854A1,PUBLIC STREET NAMES
9304,AMIDON,PL,,AMIDON PLACE,504A2,PUBLIC STREET NAMES
9975,ASHTEAD,CT,,ASHTEAD COURT,NA,PRIVATE STREET NAMES
9110,ATLAS,ST,,ATLAS STREET,709A6,PUBLIC STREET NAMES
9393,ALLVIEW,TER,WEST,ALLVIEW TERRACE WEST,593H2,PUBLIC STREET NAMES
9288,ANASTASIA,DR,,ANASTASIA DRIVE,561A6,PUBLIC STREET NAMES
9405,ALLEGHENY,ST,,ALLEGHENY STREET,502J5,PUBLIC STREET NAMES
797,ARNO,WAY,,ARNO WAY,630H6,PRIVATE STREET NAMES
9348,ALTMAN,AVE,,ALTMAN AVENUE,632G6,PUBLIC STREET NAMES
9202,ARCHER,ST,,ARCHER STREET,595C1,PUBLIC STREET NAMES
9407,ALLAN,ST,,ALLAN STREET,595F6,PUBLIC STREET NAMES
10803,AVENIDA PALOMA,,,AVENIDA PALOMA,500D1,PRIVATE ROADWAY NAMES
9503,ADDISON,WAY,,ADDISON WAY,565A6,PUBLIC STREET NAMES
9306,AMEY,ST,,AMEY STREET,634A6,PUBLIC STREET NAMES
9080,AVENIDA DEL SOL,,,AVENIDA DEL SOL,480G7,PUBLIC STREET NAMES
9413,ALHAMBRA,AVE,,ALHAMBRA AVENUE,634H2,PUBLIC STREET NAMES
1287,AVENUE 32,,,AVENUE 32,595A6,PUBLIC STREET NAMES
1274,AVENUE 45,,,AVENUE 45,564J7,PUBLIC STREET NAMES
9135,ASH,ST,,ASH STREET,675E3,PUBLIC STREET NAMES
9144,ARUNDEL,DR,,ARUNDEL DRIVE,560E3,PUBLIC STREET NAMES
10520,AIRPORT BUSINESS PARK,WAY,,AIRPORT BUSINESS PARK WAY,531D4,PUBLIC STREET NAMES
10323,AIRPARK,WAY,,AIRPARK WAY,482E3,PRIVATE ROADWAY NAMES
9255,ANNAN,TER,,ANNAN TERRACE,565C7,PUBLIC STREET NAMES
9470,AIRPORT,BLVD,,AIRPORT BOULEVARD,702H1,PUBLIC STREET NAMES
9194,ARDSLEY,PL,,ARDSLEY PLACE,561D7,PUBLIC STREET NAMES
9573,AJAY,DR,,AJAY DRIVE,533B2,PUBLIC STREET NAMES
9118,ASUNCION,ST,,ASUNCION STREET,500H1,PUBLIC STREET NAMES
9067,AVOCA,ST,,AVOCA STREET,565C6,PUBLIC STREET NAMES
9240,ANZIO,ROAD,,ANZIO ROAD,591H6,PUBLIC STREET NAMES
9138,ASBURY,ST,,ASBURY STREET,594H4,PUBLIC STREET NAMES
9492,ADLER,AVE,,ADLER AVENUE,559E1,PUBLIC STREET NAMES
9326,AMADOR,ST,,AMADOR STREET,634H1,PUBLIC STREET NAMES
10958,AMBER,CT,,AMBER COURT,504A4,LIMITED ACCESS AREA NAMES
9117,ATHELING,WAY,,ATHELING WAY,529G5,PUBLIC STREET NAMES
9468,ALABAMA,AVE,,ALABAMA AVENUE,500A3,PUBLIC STREET NAMES
9103,ATWOOD,ST,,ATWOOD STREET,635C3,PUBLIC STREET NAMES
1301,AVENUE 18,,,AVENUE 18,594J7,PUBLIC STREET NAMES
9162,ARNOLD,ST,,ARNOLD STREET,594H6,PUBLIC STREET NAMES
9081,AVENIDA DEL SOL,,,AVENIDA DEL SOL,562F6,PUBLIC STREET NAMES
9509,ACRESITE,ST,,ACRESITE STREET,594E3,PUBLIC STREET NAMES
799,ARCHWOOD,ST,,ARCHWOOD STREET,532A6,PRIVATE STREET NAMES
10664,APULIA,CT,,APULIA COURT,500C1,PRIVATE STREET NAMES
9211,ARBRAMAR,AVE,,ARBRAMAR AVENUE,630J6,PUBLIC STREET NAMES
9474,AIRDROME,ST,,AIRDROME STREET,633A5,PUBLIC STREET NAMES
9321,AMAR,ST,,AMAR STREET,824A4,PUBLIC STREET NAMES
9498,ADELE,CT,,ADELE COURT,560E4,PUBLIC STREET NAMES
1286,AVENUE 33,,,AVENUE 33,595B6,PUBLIC STREET NAMES
9087,AVALONIA,ST,,AVALONIA STREET,NA,PUBLIC STREET NAMES
9086,AVENEL,ST,,AVENEL STREET,594D3,PUBLIC STREET NAMES
9354,ALTATA,DR,,ALTATA DRIVE,631A7,PUBLIC STREET NAMES
9149,ARTEMUS,ST,,ARTEMUS STREET,634J5,PUBLIC STREET NAMES
9400,ALLESANDRO,ST,,ALLESANDRO STREET,594D7,PUBLIC STREET NAMES
10446,ALEMANY,DR,,ALEMANY DRIVE,501H1,PRIVATE ROADWAY NAMES
9319,AMBASSADOR,ST,,AMBASSADOR STREET,632F4,PUBLIC STREET NAMES
9374,ALONDRA,DR,,ALONDRA DRIVE,630G5,PUBLIC STREET NAMES
10885,ASPIRE,CT,,ASPIRE COURT,593E5,LIMITED ACCESS AREA NAMES
11020,ALEKSANDER,LANE,,ALEKSANDER LANE,504A3,PRIVATE STREET NAMES
9473,AIRLANE,AVE,,AIRLANE AVENUE,702H2,PUBLIC STREET NAMES
9179,ARIZONA,PL,,ARIZONA PLACE,672G7,PUBLIC STREET NAMES
9508,ADA,ST,,ADA STREET,593A1,PUBLIC STREET NAMES
9264,ANGELUS,AVE,,ANGELUS AVENUE,594C6,PUBLIC STREET NAMES
9500,ADELANTE,AVE,,ADELANTE AVENUE,595G2,PUBLIC STREET NAMES
9480,AGUILAR,ST,,AGUILAR STREET,564G7,PUBLIC STREET NAMES
9125,ASHWOOD,AVE,,ASHWOOD AVENUE,672A4,PUBLIC STREET NAMES
1277,AVENUE 42,,,AVENUE 42,564H7,PUBLIC STREET NAMES
9429,ALENE,WALK,,ALENE WALK,504A5,PUBLIC STREET NAMES
9195,ARDMORE,AVE,,ARDMORE AVENUE,564C2,PUBLIC STREET NAMES
9340,ALTURA,ST,,ALTURA STREET,595A7,PUBLIC STREET NAMES
9505,ADAMS,BLVD,,ADAMS BOULEVARD,633A7,PUBLIC STREET NAMES
9320,AMBASSADOR,PL,,AMBASSADOR PLACE,793J3,PUBLIC STREET NAMES
9143,ARUNDEL,PL,,ARUNDEL PLACE,560F3,PUBLIC STREET NAMES
1269,AVENUE 50,,,AVENUE 50,565B7,PUBLIC STREET NAMES
9092,AUSTIN,ST,,AUSTIN STREET,559G4,PUBLIC STREET NAMES
9220,ARAPAHOE,ST,,ARAPAHOE STREET,634B5,PUBLIC STREET NAMES
9381,ALMIDOR,AVE,,ALMIDOR AVENUE,559G4,PUBLIC STREET NAMES
9152,ARROYO VERDE,ST,,ARROYO VERDE STREET,595E2,PUBLIC STREET NAMES
9120,ASTORIA,ST,,ASTORIA STREET,482C2,PUBLIC STREET NAMES
9516,ACARI,DR,,ACARI DRIVE,631H2,PUBLIC STREET NAMES
9442,ALCOVE,AVE,,ALCOVE AVENUE,562E5,PUBLIC STREET NAMES
10932,ADMINISTRATION,ROAD,,ADMINISTRATION ROAD,702D5,PRIVATE STREET NAMES
9445,ALCAZAR,ST,,ALCAZAR STREET,635B2,PUBLIC STREET NAMES
9479,AGUILAR,WAY,,AGUILAR WAY,564G7,PUBLIC STREET NAMES
1291,AVENUE 28,,,AVENUE 28,595B6,PUBLIC STREET NAMES
9113,ATLANTA,AVE,,ATLANTA AVENUE,500F3,PUBLIC STREET NAMES
9146,ARTHUR,ST,,ARTHUR STREET,594G2,PUBLIC STREET NAMES
9302,AMIGO,PL,,AMIGO PLACE,560J3,PUBLIC STREET NAMES
9241,ANZAC,AVE,,ANZAC AVENUE,704H6,PUBLIC STREET NAMES
9223,ARAGON,AVE,,ARAGON AVENUE,594J5,PUBLIC STREET NAMES
812,AMANDA,DR,,AMANDA DRIVE,562H6,PRIVATE STREET NAMES
9210,ARBUCKLE,AVE,,ARBUCKLE AVENUE,501J2,PUBLIC STREET NAMES
9538,ABALAR,ST,,ABALAR STREET,560C5,PUBLIC STREET NAMES
793,AUTUMN LEAF,CIR,,AUTUMN LEAF CIRCLE,592A1,PRIVATE STREET NAMES
9782,AMALFI,CT,,AMALFI COURT,631C7,PUBLIC STREET NAMES
9358,ALTA MESA,PL,,ALTA MESA PLACE,562E6,PUBLIC STREET NAMES
9424,ALFARENA,PL,,ALFARENA PLACE,560H5,PUBLIC STREET NAMES
9370,ALPHA,ST,,ALPHA STREET,597J1,PUBLIC STREET NAMES
9574,ASHTON,CT,,ASHTON COURT,529E4,PUBLIC STREET NAMES
9165,ARNAZ,DR,,ARNAZ DRIVE,632J2,PUBLIC STREET NAMES
10505,AMC,PL,,AMC PLACE,560A1,PRIVATE ROADWAY NAMES
1267,AVENUE 52,,,AVENUE 52,565B7,PUBLIC STREET NAMES
9412,ALHAMBRA,CT,,ALHAMBRA COURT,671H5,PUBLIC STREET NAMES
9434,ALDERGROVE,ST,,ALDERGROVE STREET,482B1,PUBLIC STREET NAMES
9196,ARDEN,PL,,ARDEN PLACE,593F7,PUBLIC STREET NAMES
9216,ARBOLADA,ROAD,,ARBOLADA ROAD,594C2,PUBLIC STREET NAMES
10736,ARCHWOOD,LANE,,ARCHWOOD LANE,531F6,PRIVATE STREET NAMES
9368,ALPINE,WAY,,ALPINE WAY,503J1,PUBLIC STREET NAMES
1298,AVENUE 21,,,AVENUE 21,594J7,PUBLIC STREET NAMES
10583,ASH,LANE,,ASH LANE,500E1,PRIVATE ROADWAY NAMES
9359,ALTA MESA,DR,,ALTA MESA DRIVE,562E6,PUBLIC STREET NAMES
9481,AGNEW,AVE,,AGNEW AVENUE,702F1,PUBLIC STREET NAMES
9433,ALDINE,CT,,ALDINE COURT,823J6,PUBLIC STREET NAMES
9069,AVILA,ST,,AVILA STREET,634H3,PUBLIC STREET NAMES
9267,ANGELO,CIR,,ANGELO CIRCLE,592C6,PUBLIC STREET NAMES
806,ANTELO,PL,,ANTELO PLACE,561H7,PRIVATE STREET NAMES
9116,ATHENA,AVE,,ATHENA AVENUE,793J6,PUBLIC STREET NAMES
9066,AVOCADO,ST,,AVOCADO STREET,709C7,PUBLIC STREET NAMES
9497,ADELE,DR,,ADELE DRIVE,560E4,PUBLIC STREET NAMES
9515,ACCRA,ST,,ACCRA STREET,500H1,PUBLIC STREET NAMES
9389,ALMADEN,DR,,ALMADEN DRIVE,595B1,PUBLIC STREET NAMES
9490,ADLON,ROAD,,ADLON ROAD,561C5,PUBLIC STREET NAMES
9475,AINSWORTH,ST,,AINSWORTH STREET,704B7,PUBLIC STREET NAMES
9243,ANTIOCH,ST,,ANTIOCH STREET,631A5,PUBLIC STREET NAMES
9446,ALBRO,ST,,ALBRO STREET,824A4,PUBLIC STREET NAMES
9215,ARBOR,PL,,ARBOR PLACE,734B1,PUBLIC STREET NAMES
9188,ARGONAUT,ST,,ARGONAUT STREET,702A3,PUBLIC STREET NAMES
10719,APPLE GROVE,LANE,,APPLE GROVE LANE,482G7,PRIVATE ROADWAY NAMES
9068,AVIVA,CT,,AVIVA COURT,481C6,PUBLIC STREET NAMES
10750,ARIELLE,LANE,,ARIELLE LANE,499J3,PRIVATE STREET NAMES
9437,ALDEA,AVE,,ALDEA AVENUE,561C1,PUBLIC STREET NAMES
9238,APOLLO,DR,,APOLLO DRIVE,593A2,PUBLIC STREET NAMES
794,ASTRAL,PL,,ASTRAL PLACE,593B3,PRIVATE STREET NAMES
9167,ARMSTEAD,ST,,ARMSTEAD STREET,599C1,PUBLIC STREET NAMES
9228,AQUA VERDE,CIR,,AQUA VERDE CIRCLE,591G2,PUBLIC STREET NAMES
9366,ALSKOG,ST,,ALSKOG STREET,533B1,PUBLIC STREET NAMES
9150,ARTEMIS,PL,,ARTEMIS PLACE,632A6,PUBLIC STREET NAMES
1252,AVENUE 67,,,AVENUE 67,595F1,PUBLIC STREET NAMES
9285,ANCHORAGE,ST,,ANCHORAGE STREET,671H7,PUBLIC STREET NAMES
9317,AMBER,PL,,AMBER PLACE,595D6,PUBLIC STREET NAMES
9534,ABBEYVILLE,AVE,,ABBEYVILLE AVENUE,559G4,PUBLIC STREET NAMES
9059,AXTELL,ST,,AXTELL STREET,595E6,PUBLIC STREET NAMES
9046,AZUSA,ST,,AZUSA STREET,634J5,PUBLIC STREET NAMES
9048,AZUL,TR,,AZUL TRAIL,529E1,PUBLIC STREET NAMES
9328,AMABEL,ST,,AMABEL STREET,595A5,PUBLIC STREET NAMES
9265,ANGELO VIEW,DR,,ANGELO VIEW DRIVE,592C5,PUBLIC STREET NAMES
9456,ALBERNI,AVE,,ALBERNI AVENUE,503B1,PUBLIC STREET NAMES
1266,AVENUE 53,,,AVENUE 53,565C7,PUBLIC STREET NAMES
10151,ALDA,PL,,ALDA PLACE,501H6,PRIVATE ROADWAY NAMES
1276,AVENUE 43,,,AVENUE 43,564J7,PUBLIC STREET NAMES
9219,ARARAT,ST,,ARARAT STREET,481J2,PUBLIC STREET NAMES
