Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
5376,KOHLER,ST,,KOHLER STREET,634G5,PUBLIC STREET NAMES
5526,KALMIA,ST,,KALMIA STREET,704H6,PUBLIC STREET NAMES
5428,KINGLET,DR,,KINGLET DRIVE,592H4,PUBLIC STREET NAMES
5475,KENYA,ST,,KENYA STREET,500G2,PUBLIC STREET NAMES
10167,KENTWOOD BLUFFS,DR,,KENTWOOD BLUFFS DRIVE,672G7,PUBLIC STREET NAMES
5371,KRAFT,AVE,,KRAFT AVENUE,532J3,PUBLIC STREET NAMES
10920,KIRKHAM,ST,,KIRKHAM STREET,502E5,PRIVATE ROADWAY NAMES
5444,KILLOCH,PL,,KILLOCH PLACE,480G6,PUBLIC STREET NAMES
5440,KILTY,PL,,KILTY PLACE,529F5,PUBLIC STREET NAMES
5491,KENISTON,AVE,,KENISTON AVENUE,633E4,PUBLIC STREET NAMES
10715,KINGSBURY,CT,,KINGSBURY COURT,501G3,PRIVATE ROADWAY NAMES
5512,KEELER,DR,,KEELER DRIVE,481E7,PUBLIC STREET NAMES
10005,KILFINAN,ST,,KILFINAN STREET,480F5,PRIVATE STREET NAMES
5392,KLAMATH,PL,,KLAMATH PLACE,595E7,PUBLIC STREET NAMES
10051,KNOLLWOOD,CT,,KNOLLWOOD COURT,529E5,PUBLIC STREET NAMES
5422,KINGSLEY,DR,,KINGSLEY DRIVE,593J4,PUBLIC STREET NAMES
504,KINGS,CT,,KINGS COURT,561J7,PRIVATE STREET NAMES
5435,KIMDALE,LANE,,KIMDALE LANE,593B1,PUBLIC STREET NAMES
10907,KAZAZ,LANE,,KAZAZ LANE,594E2,LIMITED ACCESS AREA NAMES
5400,KIRKSIDE,ROAD,,KIRKSIDE ROAD,632G4,PUBLIC STREET NAMES
5454,KIEL,ST,,KIEL STREET,631H2,PUBLIC STREET NAMES
5369,KRIM,DR,,KRIM DRIVE,632G6,PUBLIC STREET NAMES
10451,KAREV,CT,,KAREV COURT,531A7,PRIVATE STREET NAMES
5511,KEESHEN,DR,,KEESHEN DRIVE,672B2,PUBLIC STREET NAMES
5395,KITTYHAWK,AVE,,KITTYHAWK AVENUE,673A7,PUBLIC STREET NAMES
5375,KOMAR,DR,,KOMAR DRIVE,560F4,PUBLIC STREET NAMES
5391,KLAMATH,ST,,KLAMATH STREET,595D7,PUBLIC STREET NAMES
5465,KESWICK,ST,,KESWICK STREET,533C3,PUBLIC STREET NAMES
5508,KELLAM,AVE,,KELLAM AVENUE,634E1,PUBLIC STREET NAMES
9684,KENT,,,KENT,481G2,UNOFFICIAL PRIVATE STREET NAMES
5513,KEATS,ST,,KEATS STREET,595G5,PUBLIC STREET NAMES
5509,KELI,CT,,KELI COURT,672E6,PUBLIC STREET NAMES
5425,KINGS,WAY,,KINGS WAY,592J4,PUBLIC STREET NAMES
5506,KELLY,ST,,KELLY STREET,672D7,PUBLIC STREET NAMES
5499,KELVIN,PL,,KELVIN PLACE,560C1,PUBLIC STREET NAMES
5522,KAMLOOPS,ST,,KAMLOOPS STREET,482J7,PUBLIC STREET NAMES
5412,KINROSS,AVE,,KINROSS AVENUE,632A3,PUBLIC STREET NAMES
5523,KAMLOOPS,PL,,KAMLOOPS PLACE,502H1,PUBLIC STREET NAMES
499,KYLE,ST,,KYLE STREET,503G2,PRIVATE STREET NAMES
5394,KITTYHAWK,WALK,,KITTYHAWK WALK,702H3,PUBLIC STREET NAMES
5423,KINGSLAND,ST,,KINGSLAND STREET,632E7,PUBLIC STREET NAMES
5408,KIPLING,AVE,,KIPLING AVENUE,565C5,PUBLIC STREET NAMES
5411,KINZIE,ST,,KINZIE STREET,501J5,PUBLIC STREET NAMES
5364,KYLE,ST,,KYLE STREET,503J2,PUBLIC STREET NAMES
5415,KINNEY,PL,,KINNEY PLACE,594H2,PUBLIC STREET NAMES
5387,KLUMP,AVE,,KLUMP AVENUE,532J3,PUBLIC STREET NAMES
5530,KAGAWA,ST,,KAGAWA STREET,631B4,PUBLIC STREET NAMES
5451,KILFINAN,ST,,KILFINAN STREET,480H5,PUBLIC STREET NAMES
503,KINGSBORO,WAY,,KINGSBORO WAY,560C4,PRIVATE STREET NAMES
5431,KINCARDINE,AVE,,KINCARDINE AVENUE,632G6,PUBLIC STREET NAMES
5477,KENWOOD,AVE,,KENWOOD AVENUE,633J7,PUBLIC STREET NAMES
10047,KENSINGTON,CT,,KENSINGTON COURT,529E4,PUBLIC STREET NAMES
5407,KIPPEN,ST,,KIPPEN STREET,793J2,PUBLIC STREET NAMES
10133,KENT,WAY,,KENT WAY,500G7,PRIVATE ROADWAY NAMES
5399,KIRKWOOD,DR,,KIRKWOOD DRIVE,593A3,PUBLIC STREET NAMES
5482,KENTUCKY,DR,,KENTUCKY DRIVE,563B6,PUBLIC STREET NAMES
507,KEEL,ST,,KEEL STREET,824D3,PRIVATE STREET NAMES
5476,KENYA,PL,,KENYA PLACE,500G2,PUBLIC STREET NAMES
5433,KINBRACE,ST,,KINBRACE STREET,480G6,PUBLIC STREET NAMES
5517,KATHYANN,ST,,KATHYANN STREET,482G7,PUBLIC STREET NAMES
5386,KNAPP,ST,,KNAPP STREET,501D6,PUBLIC STREET NAMES
5432,KINBROOK,ST,,KINBROOK STREET,482B1,PUBLIC STREET NAMES
5372,KOSTURAS,PL,,KOSTURAS PLACE,530D6,PUBLIC STREET NAMES
5490,KENMORE,AVE,,KENMORE AVENUE,593J3,PUBLIC STREET NAMES
5531,KADOTA,ST,,KADOTA STREET,481H2,PUBLIC STREET NAMES
5416,KINNEY,CIR,,KINNEY CIRCLE,594H2,PUBLIC STREET NAMES
5437,KIMBERLY,AVE,,KIMBERLY AVENUE,704G5,PUBLIC STREET NAMES
5514,KEARSARGE,ST,,KEARSARGE STREET,631G3,PUBLIC STREET NAMES
5474,KENYON,AVE,,KENYON AVENUE,672C5,PUBLIC STREET NAMES
5456,KEYSTONE,AVE,,KEYSTONE AVENUE,632E7,PUBLIC STREET NAMES
5484,KENTER,WAY,,KENTER WAY,631E1,PUBLIC STREET NAMES
5414,KINNEY,ST,,KINNEY STREET,594H2,PUBLIC STREET NAMES
10879,KOLSTER,ST,,KOLSTER STREET,634J5,PUBLIC STREET NAMES
5469,KERWOOD,AVE,,KERWOOD AVENUE,632D4,PUBLIC STREET NAMES
5417,KINNARD,AVE,,KINNARD AVENUE,632C3,PUBLIC STREET NAMES
5452,KILFINAN,PL,,KILFINAN PLACE,480G6,PUBLIC STREET NAMES
10886,KALEM,CT,,KALEM COURT,593E5,LIMITED ACCESS AREA NAMES
5505,KELLYFIELD,AVE,,KELLYFIELD AVENUE,NA,PUBLIC STREET NAMES
11148,KINSLEY,CT,,KINSLEY COURT,530E1,PRIVATE ROADWAY NAMES
11198,KEER,DR,,KEER DRIVE,530J3,LIMITED ACCESS AREA NAMES
11222,KINGSTON,PL,,KINGSTON PLACE,594D7,LIMITED ACCESS AREA NAMES
11233,KLEIN,CT,,KLEIN COURT,482C5,PRIVATE ROADWAY NAMES
11246,KENNY,CT,,KENNY COURT,501H6,PRIVATE ROADWAY NAMES
