Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
10744,LOS OLIVOS,ROAD,,LOS OLIVOS ROAD,481G3,PUBLIC STREET NAMES
5241,LA RIBA,WAY,,LA RIBA WAY,595D2,PUBLIC STREET NAMES
4843,LUCILE,AVE,,LUCILE AVENUE,594C5,PUBLIC STREET NAMES
9792,LINDENHURST,AVE,,LINDENHURST AVENUE,633C2,PRIVATE STREET NAMES
5299,LAKESIDE,ST,,LAKESIDE STREET,482A2,PUBLIC STREET NAMES
5186,LAUREL,PASS,,LAUREL PASS,592H1,PUBLIC STREET NAMES
5151,LAZARD,ST,,LAZARD STREET,482E2,PUBLIC STREET NAMES
4822,LUTHER,ST,,LUTHER STREET,595C6,PUBLIC STREET NAMES
4973,LOCKFORD,ST,,LOCKFORD STREET,632G4,PUBLIC STREET NAMES
5250,LARA,ST,,LARA STREET,635C4,PUBLIC STREET NAMES
5342,LA CIENEGA WESTWAY,,,LA CIENEGA WESTWAY,673A7,PUBLIC STREET NAMES
5326,LA FAYETTE,ROAD,,LA FAYETTE ROAD,633E5,PUBLIC STREET NAMES
5030,LINDBLADE,DR,,LINDBLADE DRIVE,672D5,PUBLIC STREET NAMES
5309,LAKE FRANKLIN,DR,,LAKE FRANKLIN DRIVE,592E4,PUBLIC STREET NAMES
5055,LILLIAN,WAY,,LILLIAN WAY,593F7,PUBLIC STREET NAMES
5192,LATONA,AVE,,LATONA AVENUE,595B5,PUBLIC STREET NAMES
10952,LAYTON,DR,,LAYTON  DRIVE,631G1,PRIVATE STREET NAMES
5164,LAVELL,DR,,LAVELL DRIVE,594H2,PUBLIC STREET NAMES
5360,LA AMISTAD,WAY,,LA AMISTAD WAY,560H5,PUBLIC STREET NAMES
5311,LAKE,ST,,LAKE STREET,672A3,PUBLIC STREET NAMES
4970,LOCKHURST,DR,,LOCKHURST DRIVE,529E7,PUBLIC STREET NAMES
5224,LASAINE,AVE,,LASAINE AVENUE,501B2,PUBLIC STREET NAMES
4844,LUCERO,PL,,LUCERO PLACE,630G5,PUBLIC STREET NAMES
4951,LOMA,PL,,LOMA PLACE,634D2,PUBLIC STREET NAMES
5046,LINCOLN,AVE,,LINCOLN AVENUE,594J1,PUBLIC STREET NAMES
475,LAZARD,ST,,LAZARD STREET,482C4,PRIVATE STREET NAMES
4948,LOMA LINDA,AVE,,LOMA LINDA AVENUE,593H4,PUBLIC STREET NAMES
4900,LORING,AVE,,LORING AVENUE,592B7,PUBLIC STREET NAMES
4884,LOS FRANCISCOS,WAY,,LOS FRANCISCOS WAY,593H3,PUBLIC STREET NAMES
452,LOS FELIZ,PARK,,LOS FELIZ PARK,594C2,PRIVATE STREET NAMES
5234,LARKSPUR,ST,,LARKSPUR STREET,481H2,PUBLIC STREET NAMES
448,LULU GLEN,DR,,LULU GLEN DRIVE,NA,PRIVATE STREET NAMES
5099,LENNOX,AVE,,LENNOX AVENUE,532A1,PUBLIC STREET NAMES
5195,LATIMER,LANE,,LATIMER LANE,592A3,PUBLIC STREET NAMES
5173,LAURELWOOD,DR,,LAURELWOOD DRIVE,562G6,PUBLIC STREET NAMES
5127,LEESDALE,AVE,,LEESDALE AVENUE,793J6,PUBLIC STREET NAMES
477,LAUREL VIEW,DR,,LAUREL VIEW DRIVE,NA,PRIVATE STREET NAMES
5347,LA CESTA,PL,,LA CESTA PLACE,560H4,PUBLIC STREET NAMES
4852,LUBAO,PL,,LUBAO PLACE,500E4,PUBLIC STREET NAMES
486,LASAINE,AVE,,LASAINE AVENUE,NA,PRIVATE STREET NAMES
4914,LOOKOUT MOUNTAIN,AVE,,LOOKOUT MOUNTAIN AVENUE,592J2,PUBLIC STREET NAMES
4827,LUND,ST,,LUND STREET,559E3,PUBLIC STREET NAMES
5152,LAYTON,WAY,,LAYTON WAY,NA,PUBLIC STREET NAMES
5056,LILLA,PL,,LILLA PLACE,529E4,PUBLIC STREET NAMES
5194,LATIMER,ROAD,,LATIMER ROAD,631B6,PUBLIC STREET NAMES
5074,LEXINGTON,AVE,,LEXINGTON AVENUE,594A5,PUBLIC STREET NAMES
5260,LANSING,AVE,,LANSING AVENUE,794G6,PUBLIC STREET NAMES
4828,LUNA VISTA,DR,,LUNA VISTA DRIVE,630G3,PUBLIC STREET NAMES
5318,LA GRANGE,AVE,,LA GRANGE AVENUE,632D3,PUBLIC STREET NAMES
5196,LA TIJERA,BLVD,,LA TIJERA BOULEVARD,673A7,PUBLIC STREET NAMES
9758,LONE OAK,DR,,LONE OAK DRIVE,481A5,PUBLIC STREET NAMES
5300,LAKE SHORE,TER,,LAKE SHORE TERRACE,634E2,PUBLIC STREET NAMES
496,LA COLLINA,DR,,LA COLLINA DRIVE,592G5,PRIVATE STREET NAMES
4819,LYDIA,DR,,LYDIA DRIVE,675A1,PUBLIC STREET NAMES
5184,LAUREL CANYON,PL,,LAUREL CANYON PLACE,593A1,PUBLIC STREET NAMES
5101,LENA,AVE,,LENA AVENUE,529G3,PUBLIC STREET NAMES
4923,LONGRIDGE,TER,,LONGRIDGE TERRACE,562D7,PUBLIC STREET NAMES
5236,LARKER,AVE,,LARKER AVENUE,565F7,PUBLIC STREET NAMES
462,LOBDELL,PL,,LOBDELL PLACE,NA,PRIVATE STREET NAMES
5015,LINLEY,LANE,,LINLEY LANE,529E4,PUBLIC STREET NAMES
10974,LUCY,LANE,,LUCY LANE,501B5,LIMITED ACCESS AREA NAMES
4835,LUGANO,PL,,LUGANO PLACE,563F6,PUBLIC STREET NAMES
5002,LISETTE,ST,,LISETTE STREET,481C5,PUBLIC STREET NAMES
5330,LADERA,DR,,LADERA DRIVE,592D7,PUBLIC STREET NAMES
459,LONGACRE,AVE,,LONGACRE AVENUE,480J6,PRIVATE STREET NAMES
5228,LARRABEE,ST,,LARRABEE STREET,592H5,PUBLIC STREET NAMES
469,LIMEKILN CANYON,ROAD,,LIMEKILN CANYON ROAD,480F3,PRIVATE STREET NAMES
5107,LEMON,ST,,LEMON STREET,634H7,PUBLIC STREET NAMES
460,LONDONDERRY,VIEW,,LONDONDERRY VIEW,592J5,PRIVATE STREET NAMES
483,LATONA,ROAD,,LATONA ROAD,595B5,PRIVATE STREET NAMES
5357,LA BARCA,PL,,LA BARCA PLACE,560G4,PUBLIC STREET NAMES
5288,LAMAR,ST,,LAMAR STREET,634J2,PUBLIC STREET NAMES
4869,LOUISIANA,AVE,,LOUISIANA AVENUE,632D4,PUBLIC STREET NAMES
5218,LAS COLINAS,AVE,,LAS COLINAS AVENUE,565A7,PUBLIC STREET NAMES
4913,LOOM,PL,,LOOM PLACE,561G7,PUBLIC STREET NAMES
5210,LAS LOMAS,PL,,LAS LOMAS PLACE,630J4,PUBLIC STREET NAMES
5146,LEAYN,CT,,LEAYN COURT,532F4,PUBLIC STREET NAMES
5006,LISA,PL,,LISA PLACE,561H7,PUBLIC STREET NAMES
4901,LORILLARD,ST,,LORILLARD STREET,481C7,PUBLIC STREET NAMES
5080,LEVERING,AVE,,LEVERING AVENUE,632A2,PUBLIC STREET NAMES
5304,LAKERIDGE,DR,,LAKERIDGE DRIVE,593E1,PUBLIC STREET NAMES
10967,LIAM,LANE,,LIAM LANE,560G1,PRIVATE STREET NAMES
10553,LONZO,ST,,LONZO STREET,504A2,PRIVATE STREET NAMES
4883,LOS GRANDES,WAY,,LOS GRANDES WAY,593H2,PUBLIC STREET NAMES
5092,LERDO,AVE,,LERDO AVENUE,481A7,PUBLIC STREET NAMES
5031,LINDA VISTA,TER,,LINDA VISTA TERRACE,595F6,PUBLIC STREET NAMES
10897,LUCKY,WAY,,LUCKY WAY,504A3,PRIVATE STREET NAMES
5345,LA CIENEGA,AVE,,LA CIENEGA AVENUE,632J7,PUBLIC STREET NAMES
10396,LOIS,CT,,LOIS COURT,481A7,PRIVATE STREET NAMES
