Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
10259,TOSCO,LANE,,TOSCO LANE,794B7,PRIVATE ROADWAY NAMES
2151,TOLUCA LAKE,AVE,,TOLUCA LAKE AVENUE,563C5,PUBLIC STREET NAMES
2250,TENNEB,DR,,TENNEB DRIVE,631G4,PUBLIC STREET NAMES
2100,TREASURE,TR,,TREASURE TRAIL,593D1,PUBLIC STREET NAMES
2293,TALMADGE,ST,,TALMADGE STREET,594B3,PUBLIC STREET NAMES
2170,TIPTON,WAY,,TIPTON WAY,565D7,PUBLIC STREET NAMES
2093,TRENT,WAY,,TRENT WAY,564H7,PUBLIC STREET NAMES
10802,TOPHAM REGENCY,LANE,,TOPHAM REGENCY LANE,530H7,PRIVATE ROADWAY NAMES
10288,TRAIL VIEW,CT,,TRAIL VIEW COURT,481H6,PUBLIC STREET NAMES
2044,TUPPER,ST,,TUPPER STREET,502A6,PUBLIC STREET NAMES
2099,TREBERT,PL,,TREBERT PLACE,504C6,PUBLIC STREET NAMES
2245,TEPOCA,ROAD,,TEPOCA ROAD,560C5,PUBLIC STREET NAMES
2183,TIKITA,PL,,TIKITA PLACE,563C5,PUBLIC STREET NAMES
2185,TIFFANY,CIR,,TIFFANY CIRCLE,562A7,PUBLIC STREET NAMES
2063,TRYON,ROAD,,TRYON ROAD,593H3,PUBLIC STREET NAMES
2230,TERRY,PL,,TERRY PLACE,595A7,PUBLIC STREET NAMES
2070,TRUCKEY,ST,,TRUCKEY STREET,NA,PUBLIC STREET NAMES
2086,TRINIDAD,ROAD,,TRINIDAD ROAD,560C6,PUBLIC STREET NAMES
10006,TURTLE RIDGE,WAY,,TURTLE RIDGE WAY,480F5,PRIVATE STREET NAMES
188,TERMINAL,WAY,,TERMINAL WAY,824G3,PRIVATE STREET NAMES
10362,TOWN,CTR,,TOWN CENTER,500E2,PRIVATE ROADWAY NAMES
2165,TOBERMAN,ST,,TOBERMAN STREET,634C5,PUBLIC STREET NAMES
10668,TRAPANI,LANE,,TRAPANI LANE,500C1,PRIVATE STREET NAMES
10532,TWINING,WAY,,TWINING WAY,530A3,PUBLIC STREET NAMES
2201,THORNTON,PL,,THORNTON PLACE,671G5,PUBLIC STREET NAMES
2123,TOSCA,ROAD,,TOSCA ROAD,560C5,PUBLIC STREET NAMES
2220,TEXHOMA,AVE,,TEXHOMA AVENUE,501B5,PUBLIC STREET NAMES
2214,THE KINNEY,PZ,,THE KINNEY PLAZA,671H6,PUBLIC STREET NAMES
2263,TEHRAN,ST,,TEHRAN STREET,NA,PUBLIC STREET NAMES
2145,TOPANGA CANYON,BLVD,,TOPANGA CANYON BOULEVARD,500A1,PUBLIC STREET NAMES
2202,THORNTON,CT,,THORNTON COURT,671G5,PUBLIC STREET NAMES
2246,TENSHAW,PL,,TENSHAW PLACE,565B6,PUBLIC STREET NAMES
10255,THELMA,ST,,THELMA STREET,502F7,PRIVATE STREET NAMES
2144,TOPANGA CANYON,PL,,TOPANGA CANYON PLACE,500A5,PUBLIC STREET NAMES
2071,TROY,DR,,TROY DRIVE,563D6,PUBLIC STREET NAMES
192,TANNERBRIDGE,ROAD,,TANNERBRIDGE ROAD,591J4,PRIVATE STREET NAMES
2275,TARZANA,ST,,TARZANA STREET,561C3,PUBLIC STREET NAMES
2041,TURNER,ST,,TURNER STREET,634G4,PUBLIC STREET NAMES
10331,TRILLIUM,DRWY,,TRILLIUM DRIVEWAY,530B7,PRIVATE ROADWAY NAMES
2078,TROON,AVE,,TROON AVENUE,632E6,PUBLIC STREET NAMES
2302,TACANA,ST,,TACANA STREET,673C2,PUBLIC STREET NAMES
2108,TRAMONTO,DR,,TRAMONTO DRIVE,630G6,PUBLIC STREET NAMES
2258,TEMECULA,ST,,TEMECULA STREET,630J5,PUBLIC STREET NAMES
2126,TORREYSON,DR,,TORREYSON DRIVE,563A7,PUBLIC STREET NAMES
10941,THAI,CT,,THAI COURT,531J1,LIMITED ACCESS AREA NAMES
10126,TIARA DEL SOL,,,TIARA DEL SOL,NA,PRIVATE ROADWAY NAMES
2268,TEAKWOOD,ROAD,,TEAKWOOD ROAD,631E1,PUBLIC STREET NAMES
2191,THURSTON,PL,,THURSTON PLACE,631H1,PUBLIC STREET NAMES
2047,TULSA,ST,,TULSA STREET,501G2,PUBLIC STREET NAMES
2043,TURNBERRY,DR,,TURNBERRY DRIVE,560E6,PUBLIC STREET NAMES
2232,TERRAZA,DR,,TERRAZA DRIVE,673B2,PUBLIC STREET NAMES
10456,TORINO,WAY,,TORINO WAY,500D1,PRIVATE STREET NAMES
10132,THAMES,PL,,THAMES PLACE,500G7,PRIVATE ROADWAY NAMES
