Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
4780,MAGELLAN,DR,,MAGELLAN DRIVE,764A4,PUBLIC STREET NAMES
4785,MAEMURRAY,DR,,MAEMURRAY DRIVE,565B4,PUBLIC STREET NAMES
4263,MONTREAL,ST,,MONTREAL STREET,702A3,PUBLIC STREET NAMES
4398,MIDLAND,ST,,MIDLAND STREET,595A5,PUBLIC STREET NAMES
4178,MULLEN,AVE,,MULLEN AVENUE,633E3,PUBLIC STREET NAMES
4744,MAMMOTH,AVE,,MAMMOTH AVENUE,532B1,PUBLIC STREET NAMES
4333,MISSION,ROAD,,MISSION ROAD,595C7,PUBLIC STREET NAMES
4630,MARSH,ST,,MARSH STREET,594F3,PUBLIC STREET NAMES
4402,MIDDLECOFF,PL,,MIDDLECOFF PLACE,481D5,PUBLIC STREET NAMES
4665,MARIONWOOD,DR,,MARIONWOOD DRIVE,672E5,PUBLIC STREET NAMES
4168,MUSCATINE,ST,,MUSCATINE STREET,502E6,PUBLIC STREET NAMES
4687,MARGARITA,DR,,MARGARITA DRIVE,559H5,PUBLIC STREET NAMES
4486,MEDIA,DR,,MEDIA DRIVE,595C3,PUBLIC STREET NAMES
4175,MUMFORD,ST,,MUMFORD STREET,501J5,PUBLIC STREET NAMES
4699,MARCHENA,DR,,MARCHENA DRIVE,594J3,PUBLIC STREET NAMES
4179,MULLDAE,AVE,,MULLDAE AVENUE,623H7,PUBLIC STREET NAMES
4363,MILWOOD,CT,,MILWOOD COURT,671H5,PUBLIC STREET NAMES
4575,MAYBERRY,ST,,MAYBERRY STREET,594D6,PUBLIC STREET NAMES
10611,MELETO,LANE,,MELETO LANE,500D1,PRIVATE ROADWAY NAMES
10168,MARIPOSA BAY,LANE,,MARIPOSA BAY LANE,480E7,PRIVATE STREET NAMES
4217,MOSS,AVE,,MOSS AVENUE,594G2,PUBLIC STREET NAMES
4206,MOUNTAIN VIEW,AVE,,MOUNTAIN VIEW AVENUE,634D1,PUBLIC STREET NAMES
4648,MARMOL,DR,,MARMOL DRIVE,560B3,PUBLIC STREET NAMES
4360,MINDANAO,WAY,,MINDANAO WAY,672C6,PUBLIC STREET NAMES
4207,MOUNTAIN OAK,DR,,MOUNTAIN OAK DRIVE,593H3,PUBLIC STREET NAMES
4525,MCKENDREE,AVE,,MCKENDREE AVENUE,631A4,PUBLIC STREET NAMES
4497,MEADOW RIDGE,ROAD,,MEADOW RIDGE ROAD,561E5,PUBLIC STREET NAMES
4799,MACFARLANE,DR,,MACFARLANE DRIVE,559H3,PUBLIC STREET NAMES
4684,MARGUERITE,ST,,MARGUERITE STREET,594G2,PUBLIC STREET NAMES
4650,MARMAY,PL,,MARMAY PLACE,532J2,PUBLIC STREET NAMES
4593,MATHER,AVE,,MATHER AVENUE,503G3,PUBLIC STREET NAMES
4514,MCLEOD,DR,,MCLEOD DRIVE,592J4,PUBLIC STREET NAMES
4180,MULHOLLAND,WAY,,MULHOLLAND WAY,560A4,PUBLIC STREET NAMES
9571,MITCHELL,PL,,MITCHELL PLACE,44B4,PRIVATE STREET NAMES
4528,MCGROARTY,TER,,MCGROARTY TERRACE,503J4,PUBLIC STREET NAMES
4443,MERCHANT,ST,,MERCHANT STREET,634G6,PUBLIC STREET NAMES
4591,MATHEWS,ST,,MATHEWS STREET,635B5,PUBLIC STREET NAMES
4795,MACNEIL,ST,,MACNEIL STREET,482D5,PUBLIC STREET NAMES
4410,MIAMI,WAY,,MIAMI WAY,630J5,PUBLIC STREET NAMES
