Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
3487,PONTIUS,AVE,,PONTIUS AVENUE,632A4,PUBLIC STREET NAMES
3578,PERSHING,DR,,PERSHING DRIVE,702A3,PUBLIC STREET NAMES
3714,PAPEETE,ST,,PAPEETE STREET,794C5,PUBLIC STREET NAMES
20,PRIVATEER,MALL,,PRIVATEER MALL,701J1,PEDESTRIAN MALL NAMES
3631,PAUL,TER,,PAUL TERRACE,594E6,PUBLIC STREET NAMES
318,PEREZ,LANE,,PEREZ LANE,635C3,PRIVATE STREET NAMES
10375,PARA,WAY,,PARA WAY,702D1,PUBLIC STREET NAMES
3503,POINSETTIA,PL,,POINSETTIA PLACE,593D4,PUBLIC STREET NAMES
10989,PASEO ROSA,,,PASEO ROSA,500D2,PRIVATE ROADWAY NAMES
3736,PALO,DR,,PALO DRIVE,560F3,PUBLIC STREET NAMES
10555,PROVENCE,LANE,,PROVENCE LANE,503J1,PRIVATE STREET NAMES
356,PASADENA AVENUE,TER,,PASADENA AVENUE TERRACE,595B3,PRIVATE STREET NAMES
3538,PINERIDGE,DR,,PINERIDGE DRIVE,481D6,PUBLIC STREET NAMES
3471,PORTOFINO,PL,,PORTOFINO PLACE,591J5,PUBLIC STREET NAMES
3653,PASEO MIRAMAR,,,PASEO MIRAMAR,630G5,PUBLIC STREET NAMES
308,POST,WAY,,POST WAY,702G5,PRIVATE STREET NAMES
3446,PRESTON,WAY,,PRESTON WAY,672B3,PUBLIC STREET NAMES
3590,PEONIA,ROAD,,PEONIA ROAD,559J4,PUBLIC STREET NAMES
3498,POLLARD,ST,,POLLARD STREET,595E1,PUBLIC STREET NAMES
3497,POLO,LANE,,POLO LANE,NA,PUBLIC STREET NAMES
10372,PLAYA VISTA,DR,,PLAYA VISTA DRIVE,702D1,PUBLIC STREET NAMES
350,PASEO DE LA FORTUNA,,,PASEO DE LA FORTUNA,630F2,PRIVATE STREET NAMES
3738,PALMWOOD,DR,,PALMWOOD DRIVE,673D2,PUBLIC STREET NAMES
3729,PALOMAR,PL,,PALOMAR PLACE,560G3,PUBLIC STREET NAMES
3532,PINTO,PL,,PINTO PLACE,592H4,PUBLIC STREET NAMES
3529,PIONEER,AVE,,PIONEER AVENUE,794G5,PUBLIC STREET NAMES
3408,PUTNAM,ST,,PUTNAM STREET,594D3,PUBLIC STREET NAMES
3433,PRINCETON,DR,,PRINCETON DRIVE,672A6,PUBLIC STREET NAMES
10808,PASEO MIRASOL,,,PASEO MIRASOL,500D1,PRIVATE ROADWAY NAMES
3515,PLATT,AVE,,PLATT AVENUE,529F3,PUBLIC STREET NAMES
3611,PEBBLE BEACH,PL,,PEBBLE BEACH PLACE,480G7,PUBLIC STREET NAMES
10652,PEBBLE,DR,,PEBBLE DRIVE,794A5,PRIVATE ROADWAY NAMES
3635,PATRICK,AVE,,PATRICK AVENUE,502B3,PUBLIC STREET NAMES
3404,PYRITES,ST,,PYRITES STREET,595C7,PUBLIC STREET NAMES
313,PINNACLE,PL,,PINNACLE PLACE,592G1,PRIVATE STREET NAMES
9594,PLUMTREE,CT,,PLUMTREE COURT,529D5,PUBLIC STREET NAMES
3456,PRAGER,AVE,,PRAGER AVENUE,482F7,PUBLIC STREET NAMES
3775,PACIFIC,AVE,,PACIFIC AVENUE,672D3,PUBLIC STREET NAMES
305,PRODUCE,ROW,,PRODUCE ROW,634F6,PRIVATE STREET NAMES
3518,PLANADA,AVE,,PLANADA AVENUE,595E1,PUBLIC STREET NAMES
3725,PALOS VERDES,ST,,PALOS VERDES STREET,824C3,PUBLIC STREET NAMES
9708,PORTOLA,,,PORTOLA,501H2,UNOFFICIAL PRIVATE STREET NAMES
3477,PORTER,ST,,PORTER STREET,634H7,PUBLIC STREET NAMES
3473,PORTLAND,ST,,PORTLAND STREET,634B6,PUBLIC STREET NAMES
3633,PATTON,AVE,,PATTON AVENUE,823J4,PUBLIC STREET NAMES
3619,PEACH,AVE,,PEACH AVENUE,501G3,PUBLIC STREET NAMES
3459,POWER,ST,,POWER STREET,634J2,PUBLIC STREET NAMES
3533,PINNEY,ST,,PINNEY STREET,482F7,PUBLIC STREET NAMES
3577,PERTHSHIRE,CIR,,PERTHSHIRE CIRCLE,529E6,PUBLIC STREET NAMES
10991,PASEO EL SOL,,,PASEO EL SOL,500D2,PRIVATE ROADWAY NAMES
3711,PARALTA,AVE,,PARALTA AVENUE,560B3,PUBLIC STREET NAMES
3468,PORTOLA,TR,,PORTOLA TRAIL,592C3,PUBLIC STREET NAMES
3748,PALISADES,DR,,PALISADES DRIVE,630F1,PUBLIC STREET NAMES
3656,PASEO DEL REY,,,PASEO DEL REY,702C3,PUBLIC STREET NAMES
10158,PLYMOUTH,WAY,,PLYMOUTH WAY,501H7,PRIVATE ROADWAY NAMES
