Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
3056,ROSEWOOD,AVE,,ROSEWOOD AVENUE,594A7,PUBLIC STREET NAMES
3122,RODEO,PL,,RODEO PLACE,673E1,PUBLIC STREET NAMES
9716,RIDGE,DR,,RIDGE DRIVE,591F3,UNOFFICIAL PRIVATE STREET NAMES
3087,RONMAR,PL,,RONMAR PLACE,560D4,PUBLIC STREET NAMES
3312,RAYMER,ST,,RAYMER STREET,532D4,PUBLIC STREET NAMES
3240,REYNOLDS,AVE,,REYNOLDS AVENUE,595C6,PUBLIC STREET NAMES
289,RIMMELE,DR,,RIMMELE DRIVE,592B4,PRIVATE STREET NAMES
10906,ROSE ANGEL,LANE,,ROSE ANGEL LANE,532D7,PRIVATE ROADWAY NAMES
10928,RED HAWK,DR,,RED HAWK DRIVE,482C4,PUBLIC STREET NAMES
3101,ROMAR,PL,,ROMAR PLACE,500F4,PUBLIC STREET NAMES
3198,RIMMELE,DR,,RIMMELE DRIVE,592C3,PUBLIC STREET NAMES
3246,REVUELTA,WAY,,REVUELTA WAY,592B7,PUBLIC STREET NAMES
3286,REEF,ST,,REEF STREET,NA,PEDESTRIAN MALL NAMES
3043,ROSSLYN,ST,,ROSSLYN STREET,594E1,PUBLIC STREET NAMES
3278,REGAL OAK,DR,,REGAL OAK DRIVE,22B4,PUBLIC STREET NAMES
3172,RIVERSIDE,TER,,RIVERSIDE TERRACE,594E4,PUBLIC STREET NAMES
10598,ROBERT,WAY,,ROBERT WAY,504A3,PRIVATE STREET NAMES
3121,RODEO,ROAD,,RODEO ROAD,673E1,PUBLIC STREET NAMES
3308,RAYWOOD,DR,,RAYWOOD DRIVE,591C7,PUBLIC STREET NAMES
3096,ROMERO,DR,,ROMERO DRIVE,560F5,PUBLIC STREET NAMES
3227,RICH,ST,,RICH STREET,594F4,PUBLIC STREET NAMES
3293,REDROCK,CT,,REDROCK COURT,594C4,PUBLIC STREET NAMES
3257,RENOVO,ST,,RENOVO STREET,595E5,PUBLIC STREET NAMES
3083,ROSALES,ST,,ROSALES STREET,481J3,PUBLIC STREET NAMES
3294,REDONDO BEACH,BLVD,,REDONDO BEACH BOULEVARD,733E7,PUBLIC STREET NAMES
10016,RAMCO,WAY,,RAMCO WAY,561B3,PRIVATE STREET NAMES
3116,RODNEY,DR,,RODNEY DRIVE,594A4,PUBLIC STREET NAMES
9595,RAINBOW RIDGE,CIR,,RAINBOW RIDGE CIRCLE,481B7,PUBLIC STREET NAMES
3333,RANETTO,PL,,RANETTO PLACE,503C1,PUBLIC STREET NAMES
3369,RABBIT,ROAD,,RABBIT ROAD,482C1,PUBLIC STREET NAMES
3006,ROYAL WOODS,DR,,ROYAL WOODS DRIVE,561G6,PUBLIC STREET NAMES
2996,RUBIO,AVE,,RUBIO AVENUE,501D5,PUBLIC STREET NAMES
3249,REVELLO,DR,,REVELLO DRIVE,630F6,PUBLIC STREET NAMES
3256,REPPERT,CT,,REPPERT COURT,593A2,PUBLIC STREET NAMES
3088,RONDOUT,ST,,RONDOUT STREET,634H2,PUBLIC STREET NAMES
3303,REDBANK,ST,,REDBANK STREET,532G1,PUBLIC STREET NAMES
3242,REYES,DR,,REYES DRIVE,560H5,PUBLIC STREET NAMES
3035,ROUGE,ST,,ROUGE STREET,502F7,PUBLIC STREET NAMES
3329,RANONS,AVE,,RANONS AVENUE,594G1,PUBLIC STREET NAMES
3367,RADCLIFFE,AVE,,RADCLIFFE AVENUE,631A6,PUBLIC STREET NAMES
3200,RIGOLETTO,ST,,RIGOLETTO STREET,559H3,PUBLIC STREET NAMES
286,RIVAS CANYON,ROAD,,RIVAS CANYON ROAD,631B4,PRIVATE STREET NAMES
3366,RADFORD,AVE,,RADFORD AVENUE,532G5,PUBLIC STREET NAMES
3313,RAYFORD,DR,,RAYFORD DRIVE,702D2,PUBLIC STREET NAMES
3208,RIDGETOP,LANE,,RIDGETOP LANE,NA,PUBLIC STREET NAMES
3307,READCREST,DR,,READCREST DRIVE,592F5,PUBLIC STREET NAMES
3022,ROXBURY,ST,,ROXBURY STREET,854A2,PUBLIC STREET NAMES
2984,RUSSO,ST,,RUSSO STREET,672E6,PUBLIC STREET NAMES
3187,RINZLER,ST,,RINZLER STREET,501D5,PUBLIC STREET NAMES
3271,REGIS,WAY,,REGIS WAY,704B3,PUBLIC STREET NAMES
3008,ROYAL OAK,ROAD,,ROYAL OAK ROAD,561F5,PUBLIC STREET NAMES
10458,RAVENNA,LANE,,RAVENNA LANE,500D1,PRIVATE STREET NAMES
3283,REES,WALK,,REES WALK,702B3,PUBLIC STREET NAMES
3074,ROSE,AVE,,ROSE AVENUE,672D1,PUBLIC STREET NAMES
3176,RIVERDALE,AVE,,RIVERDALE AVENUE,594G5,PUBLIC STREET NAMES
3226,RICHARD,CIR,,RICHARD CIRCLE,595C4,PUBLIC STREET NAMES
3305,REAZA,PL,,REAZA PLACE,560D2,PUBLIC STREET NAMES
300,RECREATION LODGE,DR,,RECREATION LODGE DRIVE,594F7,PRIVATE STREET NAMES
9717,RIDGE,ROAD,,RIDGE ROAD,591F4,UNOFFICIAL PRIVATE STREET NAMES
2995,RUBY,PL,,RUBY PLACE,595D1,PUBLIC STREET NAMES
3106,ROLOMAR,DR,,ROLOMAR DRIVE,561D5,PUBLIC STREET NAMES
3284,REES,ST,,REES STREET,702B3,PUBLIC STREET NAMES
3119,RODERICK,ROAD,,RODERICK ROAD,594G1,PUBLIC STREET NAMES
3002,ROYCE,CT,,ROYCE COURT,592C1,PUBLIC STREET NAMES
3001,ROYCROFT,ST,,ROYCROFT STREET,503A6,PUBLIC STREET NAMES
